Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB	Cluster
TCGA-FF-8043	-0.2977332252658207	-0.6893690422576997	0.5447430391566598	-0.7279244181701864	-0.7083288776996034	-0.8257687576961737	-0.6264197828755168	-0.3866694921120139	-0.899331705805922	-0.7893349221162326	-0.8657768317173504	-0.6612646394978615	-0.6686405813100915	-0.2957349716194922	-0.2339359346371946	0.0835038699158734	-0.4120505714142428	-0.5380142880129832	-0.7265590866200147	-0.3730028593028567	-0.5358597146436569	-0.6741641184255986	-0.9020757406012896	-1.0613633785067145	-0.9125127607420558	-1.073659349293462	-0.612622599613474	-0.7186248163180862	-0.7570408125804635	-0.9953036088958932	-1.0221976810402902	-1.0380231510803954	1.0868687732943667	-0.5132640841219611	-0.5360582370436632	-0.3770239430255686	-0.6487024896902706	-0.7222199684028145	-0.7072758162999994	-1.0582722529436	-0.7747673510704177	0.0094343682036285	-0.1729118665579204	-0.331938616689287	-0.2088382550779935	-0.4320675585165996	-0.1785514730489417	-0.4031711694507304	-0.2347014188608172	-0.1259358262286577	0.3459730308676423	-0.134746042041558	-0.273579775763851	-0.212722767437465	0.6345345561290407	0.4830711946684956	1.805043885315498	3.832273080522404	4.582495591058863	2.020054085729744	0.779423221326606	0.6137181314775237	-0.0928610187346352	-0.8896857915333876	-0.3291712545116578	1.9121072037197044	1.6798761265622293	-0.6208550881057149	-0.5783673616528028	-0.6597976459038456	-0.3990109585441689	-0.4783102435081497	-0.1203318113692269	-0.3210416532098582	0.1650850956314648	-0.4090974413995598	-0.5062778700912528	-0.4534966489524314	-0.5084761701623318	-0.5749266183508253	-0.6795183735547571	-0.5662315020723498	-0.2112702998508241	-0.0608739762259366	0.3576296829236943	-0.3054460603890025	-0.294761110385847	0.1067126787194805	-0.4995000173646271	-0.4240390099636579	-0.3986387317541436	-0.3969737413491461	0.422457516903496	3.1294565012114024	3.439054106344653	0.2083273206584136	2.8759445169408657	-0.2025981216961544	-0.5249533291470647	-0.3313684222507931	2
TCGA-FA-A4BB	-0.2136464477255052	-0.6899040716443215	-0.4399731157162929	-0.4053294822564433	-0.659444250328869	-0.7090446344800246	-0.672706833679709	-0.4175051914914205	-0.8762504967115273	-0.7656191516566441	-0.8145915314956864	-0.6336187309521556	-0.6669673621938035	-0.3041224948124738	-0.1795149706017221	-0.5050164758219237	-0.4464501985909381	-0.4977361547390924	0.8835637109959562	-0.3674765143771947	-0.3144621487255292	-0.645028618673807	-0.4953375050959499	-1.0445978070040027	-0.909752107760024	-1.0100854733727067	-0.6426048403546497	-0.6815178543262166	-0.4997801658133892	-0.9896583806524648	-0.9416733744883878	-0.8272070631286503	1.2511278164061217	-0.5000229786444741	-0.5388204953247605	-0.44206834725291	-0.6436212938028834	-0.7438139724760058	-0.6773877823028633	-1.092204679730104	-0.7738101275685548	0.2047879937202814	0.2030869558906241	-0.4028446647654969	-0.2322072487948102	-0.4596484465459537	-0.1357611698337718	-0.1723670642644446	-0.3451473446157773	-0.3076118945515878	-0.1633196928073691	0.5221030846259764	-0.2718285287915303	0.0106242870796091	-0.6353836447223582	1.91932096952785	3.234967469603419	1.4678914119533129	3.0130351583811232	1.1899103551550947	2.2641654510098275	0.8784652835432226	-0.0748381564448413	-0.8790004135697556	-0.2955922177354775	0.7224366711707948	0.2452435921030412	-0.096160521047465	-0.5519204194338606	-0.6662278576532504	-0.2961482841953173	-0.4187107602650344	-0.1411441742188727	-0.0668528210781929	0.1685410083545798	-0.31501294452132	-0.5807073817817129	0.2984581774296108	-0.3769761592370928	-0.5076461158429033	-0.6583668363366947	-0.2337921417969232	-0.1584156620520286	0.1528754862067702	0.5560682286802399	-0.3463169159393805	-0.5357042832602436	-0.389363564366954	0.171634160324847	-0.4637796422452916	-0.0792068708220125	-0.432450985300231	3.4689908712017927	1.4447337078398572	1.2074340259761045	0.995659668593488	0.8249026118146732	1.2481045762660716	-0.5193988931288536	0.1052249396530081	2
TCGA-GS-A9TX	-0.2645255905559379	-0.6928728747717172	-0.5797496109511999	-0.6519600614744582	-0.6759527225802612	-0.8488723499978253	-0.5853236941700811	-0.3970542599007781	-0.8879603183341966	-0.7626328506635736	-0.8215375663109522	-0.6590296302740115	-0.6686405813100915	-0.3023847860922313	-0.1924092286589752	-0.4199700221618477	-0.6208359533850354	-0.527186104863714	-0.3699933070614051	-0.3530728136905384	0.2183884445298065	-0.6607608869771211	-0.9139064843169904	-1.0613214271213631	-0.912397413124422	-1.07075617517693	-0.6374678044323366	-0.6676644944194003	-0.7391572384780898	-0.9943508492555312	-0.970637711124755	-0.8834361247641965	-0.5954548120582707	-0.4749319532556154	-0.5362250149021445	-0.4539964497505278	0.2152085397002546	-0.7692698215017966	-0.6462742275008625	-1.1058484381452698	-0.7021656300829819	0.1931311699578203	-0.1719297251107723	-0.4669850623539481	-0.3490879279438642	-0.4842836729976789	-0.1789175422228116	-0.1963032048263675	-0.4030441879414593	-0.4869829687759938	0.4131058065469208	0.5072495025130002	-0.2586227309395332	0.1380088333830011	0.3496849057209957	2.8908437789035326	2.233858438481556	3.65949694388762	2.4386006939895637	2.8433542552254982	1.2531705915188154	1.0471310183989209	-0.0378826014583778	-0.8828846993288346	-0.3360640870919074	0.536760201270547	0.4612222595273738	-0.2147081577667192	-0.4990782902645067	-0.6615255559947094	-0.4227759380804766	-0.389990822071279	0.6250708870756089	0.0098801825613506	2.6921058693815336	-0.156205598073786	-0.1441615967882595	0.7397872954868046	-0.2245884673749704	-0.2530677934829917	-0.2109810806612747	-0.1923899386732989	-0.174345351735999	2.9092854470314298	0.7224582429719975	-0.2410756862307446	-0.5164666144643763	-0.2875560350688526	0.3482771620378876	-0.4097168416417478	-0.2909089813103884	-0.1859970609631616	1.9959428765124516	2.304459815364926	1.3960771468841346	2.3560825409293344	1.4564662007904705	0.598876589936159	-0.5191187161690165	-0.185999869621103	2
TCGA-FA-A86F	-0.261360411250794	-0.6902526249906551	-0.4521643298948124	-0.607028419242665	-0.6519176902826751	-0.8081612836923314	-0.5803893639054205	-0.4160757790097167	-0.8929691437681709	-0.7768396100662799	-0.8277404663970739	-0.6424995809702533	-0.6686405813100915	-0.3056139141078001	-0.210661893515351	-0.5263377458402395	-0.4391498916113099	-0.5282401170520823	0.0895999589893362	-0.3730526761140857	-0.1636663885527023	-0.6394990343990989	-0.9050182088470546	-1.060059889033313	-0.911655343450979	-0.99504815889533	-0.6332262788262106	-0.694270284968915	-0.6923213119546799	-0.9928019779685257	-0.9427883828309792	-0.8268951127173575	-0.3992951078547716	-0.4943837085818297	-0.5363605219121605	-0.4127423493996507	-0.6543223282512323	-0.7609694760154395	-0.6339130431520151	-1.0758550043740225	-0.9682443105699978	0.3694333559725141	-0.5581778950899123	-0.4677212869848863	-0.3775992430164597	-0.4668604692734742	-0.3140368575083558	-0.3523307374667768	-0.4156105929749149	-0.5184081059408675	0.0094687884318901	0.1233537438866779	-0.2632085389505438	0.0170998619339423	0.0971683326481274	2.028956918997173	1.803787918657051	3.844263995692171	2.929908136445606	4.231461875702127	1.3875446948579993	2.7540867017055697	-0.0589151902070561	-0.8794027317001656	-0.3093778828959766	-0.3124789455617872	0.1397341695942219	-0.1691169559551207	-0.5098806135926474	-0.6377628675555433	-0.3664108872120569	-0.3924032184276403	0.0827410915065079	-0.0538058053220211	1.616194152763244	-0.2078608099353464	-0.4482073448244251	0.2713042321389627	-0.365125733890672	-0.4857349021795032	-0.4298072603280264	-0.3393142203972963	-0.0593177519679216	1.8798805053252852	0.2847966979394752	-0.384781402362347	-0.5258356679879538	-0.5573835640665816	0.0017525764181885	-0.4193179335172247	-0.2237053701715835	-0.4978832967668238	2.003630791093685	2.542923121963361	1.3023047564170078	1.7403295768605438	0.6141282413564234	0.715188654820764	-0.5144712447424427	-0.0396267923043547	2
TCGA-FA-A7Q1	-0.3078617990422811	-0.6915379154552599	-0.6298663646830941	-0.4668329229806823	-0.7212206912274999	-0.8126999334178981	-0.4028117997944786	-0.4426232409440118	-0.8690466840700006	-0.7976302026525394	-0.8538260119915219	-0.661323826375164	-0.6565411155754336	-0.2900118522051502	-0.2172888983905912	-0.3705345835631411	-0.5126842297809772	-0.6061321487610037	-0.6708504131421844	-0.3717375122976421	-0.4965034727805493	-0.6665008358709757	-0.9589508264711284	-1.054684118653355	-0.9121590280479792	-1.1445052535837823	-0.4275088159588796	-0.6618493295884189	-0.3580172508021549	-0.9944935084530184	-1.031911409425264	-1.073133169871412	-0.2267321332584145	-0.5085626221864744	-0.5414993646766172	-0.3959315731021541	-0.4528699683343295	-0.6090775222179926	-0.636035286497025	-1.0060491977210326	-0.5304250073333926	0.5012757179114984	0.0748052523009812	0.6874691064514868	-0.038913102721483	-0.3840576214074355	-0.1321402682226684	-0.192814325745188	0.0191738751524082	0.0660071180108228	-0.2084611585776765	-0.1791981851366913	-0.275168193321288	-0.1779639138476832	-0.2436543945573878	0.3949320424971095	3.4926225117318004	1.7210214997338122	3.486333524256924	2.9736625463744915	1.0814048301002197	0.2800254683012956	-0.0701339409119605	-0.894211870500502	-0.3413957523334553	-0.1295982381993785	1.044805476848882	-0.6344712316550354	-0.5236239073553386	-0.5917524209355548	-0.4133526276062885	-0.4008825628021682	0.3927423983787295	-0.262873802953223	0.6937773611719711	0.2629483401595812	-0.4156802168789308	0.3821507049920982	-0.2978771825773676	-0.4922093947175966	-0.2786537023537154	-0.0432486083600224	-0.398188335158496	1.4315651692973654	0.5564990093768482	-0.4645513875632504	-0.5664727455104799	-0.2760098451388695	-0.2418200001905656	-0.5845968155452843	-0.3622763944629281	-0.5468634294309593	-0.0695278100151893	1.867671660366951	2.060036582679584	0.1810672322296874	1.3419578420248406	0.065933098550374	-0.5009360980022773	-0.1983052970375669	2
TCGA-FF-A7CX	-0.3008984045709646	-0.6913767095325806	-0.6411965492133617	-0.7078710342210975	-0.7273679249737419	-0.7502779563703783	-0.6793326010327283	-0.4998772384792461	-0.8802246805983291	-0.8040830577223611	-0.8646090485715525	-0.6623412769802205	-0.6661934983525203	-0.3011956310911204	-0.2343903578286396	-0.4913511365600446	-0.5884872692311762	-0.6094866686602564	-0.4063230479391633	-0.3737899649202738	-0.5088041689065852	-0.6987166746888412	-1.0573684646116797	-1.0614083264195902	-0.9132932796213766	-1.18099223313573	-0.626874403327675	-0.6921742850237675	-0.7282063923485155	-0.9902239224710752	-1.032273733219375	-1.0327979816912394	-0.4814742544992025	-0.5066311100835201	-0.542458337362885	-0.4533673936168011	-0.662132647018064	-0.7336569707624372	-0.716626186786784	-1.1027200784751814	-0.968848097701942	-0.3586542483687953	-0.5049598592465879	-0.3433151912664984	-0.4612476704037936	-0.4634299939288121	-0.2442529317330488	-0.4553134219873628	-0.3549893953915631	-0.3711958325344889	-0.2814336614349245	-0.1746869734713329	-0.2736562058973678	-0.1912810368692607	0.5444886108872842	1.473088327794925	1.5083028205634563	0.3385868923992656	3.665894947545476	2.8456885919961183	-0.0784221317014226	0.5562814038270617	-0.019915319157505	-0.8990780040778441	-0.3407650128506317	0.1635304069199448	0.796408410923714	-0.6172160778973702	-0.5495841684526632	-0.688335373585632	-0.419180480937906	-0.4649668804638851	-0.1641498857139713	-0.2781355969388411	2.094095729871256	-0.1993500067575764	-0.5120091810475454	-0.2406357300073625	-0.1879085793979535	-0.4774902897603053	-0.4976950866142554	0.2184102964215017	0.0420081374933967	0.8413016316534129	1.184891618513086	-0.440740998302547	-0.5152267930334812	-0.3399579739818529	-0.4841233686786679	-0.4080803587837573	-0.1937919417082702	-0.3558123244147622	0.8905844075298829	1.7108528121286175	0.518316143957767	1.8181773269366903	1.0539883768367464	-0.3394056803314032	-0.5146676574565551	-0.2778265285141473	2
TCGA-GS-A9TQ	-0.3047322837293079	-0.6924450255390928	-0.6398164876743412	-0.6231478857663345	-0.7139113479214558	-0.8653358355776891	-0.357212988908998	-0.6009866442633823	-0.8860457479945695	-0.80388222461464	-0.8734660012617604	-0.6604106574110689	-0.6686405813100915	-0.3022218370282715	-0.2378023186244061	-0.2733221599373818	-0.5939281369039561	-0.6061653355427533	-0.5756403025172464	-0.3727570963674607	-0.5169896686400909	-0.4607041341687906	-1.038503131510612	-1.061636062511495	-0.9132932796213766	-0.986451381171619	-0.639474025218213	-0.6992244666574454	-0.7550780840049323	-0.9950896200996622	-1.0298690247048887	-1.054182182385368	-0.102818287140574	-0.5152825453227975	-0.5470655757034323	-0.4361731926282711	-0.2075720947884538	-0.7782997236703755	-0.7244602809784145	-1.0967316673548848	-0.9713957848684384	-0.0639703255251806	-0.1091989478222136	-0.3775655035152692	-0.4623832663698615	-0.4621026072701076	-0.4193772413021452	-0.3459952107770728	-0.2697349053147616	-0.2055246944483568	-0.0791146807998288	-0.1487976309695817	-0.2733704236590005	-0.1878494988646705	0.5258916545723417	2.155563122945191	1.9895922882037296	3.2391770297636806	3.515389086279772	1.6835141566627487	-0.2006968935361371	0.6225640983723203	-0.0951043018168856	-0.8886943647120197	-0.3439884052352276	-0.0458274629517307	0.9232507946550288	-0.6055044630552209	-0.5422149446036937	-0.6663471682228195	-0.3899018371632541	-0.4377157364383208	-0.224906706205278	-0.3595261321509619	1.6219831184799418	-0.3089593395253097	-0.4659380289795323	-0.2889623421913034	-0.4798177870317988	-0.5113936669425386	-0.489652583509248	-0.2815247262116382	-0.2289417323703994	1.6347501548768255	1.0946993357277048	-0.335137086165617	-0.6201029699699693	-0.4756427858217729	-0.3462489059237236	-0.6079608459890414	-0.4172799890200536	-0.5893255833514628	-0.100226488836886	1.131885676080363	1.6669600885346234	0.6371119255237039	1.1441920188359134	-0.1931967719934781	-0.5108780474430902	-0.2366482955091571	2
TCGA-FF-8046	-0.2674188319207806	-0.6880654527424124	-0.2516631151914876	-0.3914990896353697	-0.7011715861116643	-0.6469832624791938	-0.6264081177921488	-0.2769836114376546	-0.8519219160322238	-0.7633750599747168	-0.8227811795311526	-0.6613830132524664	-0.6662667016888578	-0.2977090186767756	-0.2227419766879317	-0.049172415816456	-0.4883833348530208	-0.5349690689196372	0.0408269034946897	-0.361701085395388	-0.5136825471755484	-0.6216180417716455	-0.9675290057559132	-1.0593257397896734	-0.9088946904689472	-0.8087235715425692	-0.6163990152104176	-0.7167546480168603	-0.6869469736233966	-0.9731608634573192	-1.0016789395095085	-0.9058497618155916	-0.0123600215558176	-0.5125747019887524	-0.5321910754501268	-0.3955840944759051	-0.284849363690624	-0.7365446172711119	-0.7002895325099606	-0.9291589123261096	-1.0204939872562904	1.193827142657485	0.0197702547804328	0.8080385832957189	0.3570813522384498	-0.4628950270134653	0.1739413092855831	-0.3844075958847851	-0.3048195549816813	-0.314032616646189	0.0127258681640573	0.3120226406467776	-0.2674753342303536	-0.1270720955111019	0.4140336660673895	0.8104549738044112	0.8295837953881113	4.317444451488748	1.6246530496354248	2.8683048711999914	0.26955329767822	0.8776077663442372	-0.0802733188908434	-0.8798194183352334	-0.3200621218702159	-0.2743082284635346	1.5930037702007032	-0.4912574747640104	-0.5437049515450637	-0.6404321799036645	-0.3906365199302314	-0.3424228115322932	0.5791295520275879	-0.3256228131193511	-0.0628429532443022	-0.3258977919660693	-0.5812023857456798	-0.1525801207315072	-0.4280604795752264	-0.5721199417825877	-0.705588872916555	-0.4892338762791496	-0.2275555953637304	-0.1990177806685992	-0.0313846906495007	-0.3827866490067296	-0.2002167787068183	-0.396283470250604	-0.4598007257847193	-0.6328318534531063	-0.3187520109823419	0.7989133615596121	0.4722817963947406	1.803311697371387	1.722161363452022	0.2148681367730589	0.783681259798826	-0.1817497327074044	-0.4183734359406297	-0.2120156031830325	2
TCGA-G8-6909	-0.2951743338275776	-0.6825147407020513	-0.4110059056574641	-0.6839111469053031	-0.7328309259885118	-0.838302891732807	-0.7539891345878771	-0.5783829830316196	-0.8855622706360778	-0.8038211014948987	-0.8768480225801104	-0.6562534838862533	-0.6683373103452643	-0.3069498476550731	-0.2405174971932903	-0.4602302751734895	0.073378916533664	-0.4281381635250384	-0.7190378234750632	-0.3736969735393131	-0.5202369327025602	-0.7092048535577172	-0.7923223641368901	-1.05866650373416	-0.9098982147423598	-1.1711411714490514	-0.6068885568137029	-0.7265500955719603	-0.6525613167765335	-0.993953441491102	-1.0257109278296157	-1.0658179327265933	-0.4183263293150006	-0.5170650018293822	-0.5458251653809773	-0.2912087043636511	-0.2606463528913383	-0.770458081487212	-0.6448530581417843	-1.1463173098628887	-1.0895171649983006	-0.1606514916615332	-0.5392506263441585	-0.4679021697605908	-0.473039298957114	-0.479903631378276	-0.4326273537911275	-0.5857558413657894	-0.3629999483912051	-0.3389322927061317	0.0390554905182569	-0.129249047086362	-0.2748691188857873	-0.085475999322463	0.0421768271858642	1.5505647031865588	2.482659508002642	3.2287776009168216	1.7676390345396438	1.076114626572043	1.5354300696040295	3.5545846485189485	-0.0702306220691593	-0.8837994941253626	-0.3469678652231515	1.5221148460111884	1.2327738985304797	-0.5867498021173966	-0.5545090908475389	-0.6617380125352578	-0.3594136834957007	-0.4231520102869536	0.3000165469520384	-0.359739288882257	1.0502728490791455	-0.5292299020827478	-0.4494478366859327	-0.1216680270672996	-0.3921455396893543	-0.5961733725993964	-0.7273798752133032	-0.5423015286821089	-0.1846143772042532	0.1670557569740843	-0.1612049166156709	-0.3871474734421703	-0.5571581896322165	-0.2533859497392914	-0.1050378256364248	-0.4992289219964393	-0.47494442943126	0.5666865457959965	0.9757636755164508	3.264649055752745	2.6487080436842505	0.2078859158899406	1.2226023494040812	0.0483048786093442	-0.5016350961907367	-0.2389448718770331	2
TCGA-RQ-A6JB	-0.2659566082417846	-0.687050291121216	-0.6356099152572975	-0.7387392643327504	-0.7247830457659582	-0.6485251599202082	-0.6511964199491318	0.1481116053350802	-0.8633223121454586	-0.7619779600949178	-0.8084796274988477	-0.6347150973936155	-0.6606405024103393	-0.2976430927196011	-0.2301415009886285	-0.3171976031088164	-0.4509613466102937	-0.4577182058341186	-0.0815860958802307	-0.3686654756051917	-0.4308698314073214	-0.5350079228601827	-0.8352993983900223	-1.0589331946838905	-0.9114400278980628	-0.969736990384207	-0.5852852381782458	-0.6219477010030194	-0.7155034108382093	-0.991833933414147	-1.0244492646179797	-0.9380742393021488	2.446463866088058	-0.4949302457685177	-0.5443971299677307	-0.4566564585445721	-0.70068150769022	-0.7633023099573946	-0.6267637189001318	-0.7127540612792056	-0.7666530410777042	-0.0398404417273739	2.319187872027748	-0.3147928335817072	-0.4469134496245604	-0.3368568217577336	0.7728304777365472	0.4999277843536811	0.5308226242665325	1.7858618216694355	-0.0328625428118966	1.1264550740618218	-0.2596096765766855	-0.153551341092318	-0.3087202309690225	1.4307340431558675	2.569888416784651	2.54126839594928	3.3320977221314823	2.026100400643808	1.4844536871170702	0.827572766095544	-0.0392926517655429	-0.878842360018523	-0.3348862420908334	3.084456620996588	0.150200279625556	-0.5747815705825601	-0.4920459296545671	-0.6248307530565979	-0.2966490968853469	-0.427987699098847	-0.2526406962665996	-0.2917046757053507	3.0686256891320274	0.1064609879344192	-0.4650195878897621	-0.0332192111205689	-0.30869095695874	-0.5324437412043204	-0.5912045569666666	-0.3613903637969273	-0.2525858913637367	0.9445349727990796	1.0940201769717903	-0.4531412832318398	-0.6261885403633739	0.1361100786088373	0.1306887371355717	-0.4728215043671387	0.7370823593181132	-0.3604435198378691	0.6744456941461365	2.43482927872527	1.5482747631328662	0.3744894641843466	0.9817508919473338	0.5753980286258976	-0.4389794403888453	0.1566231194741563	2
